city_pop,job,dob,trans_date,trans_time,amt,merchant,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,customer_txn_count,avg_amt_per_customer,merchant_txn_count,gender_M,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
2573,323,1988-09-06,2022-05-27,11:51:28,28.22,381,6,9,19,63853,23,1,4,0,64.05,59.41,55.53,1067.38,68730.09,1022667.34,7,7,19,23,12,24.55916666666667,181,True,False,True,False,False,False,False,False,False,False,False,False,False,False
158937,415,1999-03-10,2022-12-20,19:08:37,4.99,418,2,5,13,3265,2,1,1,0,41.68,26.15,7.31,4059.83,30353.98,614240.61,4,12,17,49,19,179.2463157894737,142,False,True,False,False,False,False,False,False,False,False,False,False,False,False
21208,370,1969-09-25,2023-03-05,14:39:59,3.08,78,1,2,11,65834,10,0,6,1,72.58,77.37,30.54,691.7,67788.51,865715.0,0,8,18,37,15,92.27399999999999,170,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5623,7,1998-08-20,2023-03-03,16:17:44,2.0,197,6,6,16,1645,15,0,4,0,10.74,46.74,35.22,1249.31,9022.34,179491.37,5,11,15,16,7,57.457142857142856,180,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1526206,369,1967-10-26,2023-01-21,13:08:12,6.87,7,6,8,16,51880,5,0,5,1,77.32,40.42,36.54,3483.44,42705.66,1069256.71,0,9,10,50,8,66.58,176,False,False,False,False,False,False,True,False,False,False,False,False,False,False
584,297,2000-10-01,2023-01-11,19:18:56,1.74,356,6,11,17,43662,20,0,2,0,38.73,57.72,67.57,4665.61,63490.61,1029456.08,0,12,23,20,5,323.104,141,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8192,567,1937-08-30,2022-10-11,00:03:09,56.68,610,5,6,15,29063,4,0,1,0,84.25,53.72,20.84,1629.3,99603.79,286835.38,4,9,15,41,12,41.556666666666665,191,True,False,False,False,False,False,False,False,False,False,False,False,True,False
91595,365,1990-03-08,2023-03-05,21:12:11,58.69,581,5,7,13,39207,1,1,6,1,28.92,34.29,8.49,1309.66,1759.73,435525.12,0,8,11,26,9,38.17333333333333,200,True,False,False,False,False,False,True,False,False,False,False,False,False,False
102620,433,1970-03-12,2022-09-02,09:37:32,2.42,372,3,4,9,76053,12,0,4,0,32.19,61.75,60.48,2578.07,15895.44,954234.21,0,3,5,20,14,35.223571428571425,152,True,False,False,False,False,False,False,False,False,False,False,True,False,False
20830,46,1983-03-02,2022-06-11,08:06:44,46.23,77,4,6,13,84128,6,0,5,1,51.9,68.88,31.77,2443.16,41275.72,99970.77,2,5,18,27,15,41.496,170,True,False,True,False,False,False,False,False,False,False,False,False,False,False
10441,248,1976-01-14,2022-10-17,16:54:52,17.96,131,4,7,13,22147,0,1,0,0,9.07,63.59,27.47,1742.27,60216.54,586706.7,0,14,14,41,5,31.472,196,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4755,23,1959-08-06,2023-02-17,17:25:28,91.46,658,6,10,18,49012,1,1,4,0,43.53,12.52,41.63,3082.64,16416.85,829372.28,5,13,23,48,4,47.989999999999995,182,True,False,False,False,False,False,False,True,False,False,False,False,False,False
749635,553,1973-10-14,2022-08-28,17:36:59,36.9,571,6,11,17,69627,16,0,6,1,50.53,69.96,27.11,3356.08,70147.67,107017.19,4,7,13,31,16,78.108125,271,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41302,593,1981-07-19,2022-05-07,03:02:28,50.17,463,4,5,15,64566,20,0,5,1,77.03,2.08,11.67,1049.42,89484.94,721942.33,4,15,19,25,17,71.61411764705883,158,False,False,True,False,False,False,False,False,False,False,False,False,False,False
211523,615,2007-11-17,2022-11-21,22:55:57,4.02,450,5,8,14,64404,21,1,0,0,5.14,9.29,43.4,2964.89,58274.6,701708.18,6,8,16,31,22,21.065454545454546,137,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59660,140,1969-10-23,2023-04-20,20:25:13,35.08,163,1,3,11,16827,23,1,3,0,76.84,59.37,64.93,1598.32,64869.76,418680.09,1,15,21,23,8,77.65125,136,True,False,False,False,False,False,False,False,False,False,True,False,False,False
61526,603,1993-06-08,2023-03-04,13:45:07,10.67,490,5,8,13,26700,23,1,5,1,28.34,45.31,32.98,3999.16,7084.43,974522.0,3,5,19,34,25,50.298,190,True,False,False,False,False,False,True,False,False,False,False,False,False,False
59853,499,1975-04-12,2023-01-17,19:44:01,10.81,279,3,6,16,58302,15,0,1,0,45.16,52.56,56.07,207.97,58042.25,601423.46,7,10,16,31,31,86.55870967741936,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False
60135,116,1996-11-25,2022-12-11,17:39:05,12.18,170,3,8,17,78417,19,0,6,1,28.49,81.14,34.35,2793.62,55718.15,640369.28,4,4,20,50,32,88.9965625,153,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11172,104,1964-10-19,2022-09-01,07:17:28,3.65,421,5,10,15,20603,7,0,3,0,76.81,35.58,65.79,256.17,73162.3,417366.7,7,9,21,46,5,53.754,152,True,False,False,False,False,False,False,False,False,False,False,True,False,False
817312,182,1976-01-31,2022-12-02,22:18:33,58.06,315,6,11,17,30452,14,0,4,0,15.43,48.36,68.89,4892.41,69248.03,505056.97,0,15,23,49,21,83.64809523809524,163,False,True,False,False,False,False,False,False,False,False,False,False,False,False
697385,65,1989-05-06,2022-09-09,22:01:07,4.83,346,6,10,15,34148,9,0,4,0,41.58,43.0,30.88,3271.93,48827.08,286305.26,2,3,21,23,21,86.47761904761904,174,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19054,561,1997-11-14,2022-11-19,13:58:29,6.01,637,0,4,10,83418,14,0,5,1,80.72,77.0,31.13,3586.76,34007.99,434217.99,0,12,20,27,21,78.53476190476191,150,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48149,557,1965-08-17,2023-04-28,22:49:27,31.99,9,0,0,7,57786,13,0,4,0,23.3,52.1,38.52,4186.59,23691.99,38559.38,4,5,14,47,16,58.570625,67,True,False,False,False,False,False,False,False,False,False,False,False,False,True
795220,485,1987-12-16,2023-04-17,16:01:41,90.04,453,4,6,12,76060,12,0,0,0,46.27,40.8,59.63,3870.39,69038.17,797958.12,6,8,23,16,18,73.3411111111111,168,False,False,False,False,False,False,False,False,False,False,True,False,False,False
847415,463,1957-12-17,2022-10-04,02:14:41,75.9,341,2,3,9,51550,2,1,1,0,31.23,16.94,3.92,3834.25,87528.3,431871.3,4,9,11,14,9,47.135555555555555,216,True,False,False,False,False,False,False,False,False,False,False,False,True,False
86283,178,1992-06-16,2022-12-03,21:45:04,186.43,289,5,7,15,21399,19,0,5,1,29.28,49.76,7.49,490.47,79446.24,467325.02,7,10,14,22,17,57.44705882352941,151,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2156,480,1995-08-05,2022-05-15,01:38:26,50.36,162,4,6,16,77528,10,0,6,1,44.42,47.73,49.67,1912.67,55627.98,814359.16,7,10,13,26,5,35.422,175,False,False,True,False,False,False,False,False,False,False,False,False,False,False
47807,497,1992-09-07,2023-04-28,18:24:53,2726.05,401,6,9,18,65526,14,0,4,0,89.53,21.39,35.29,3434.94,6945.77,551075.74,5,13,23,17,7,458.8285714285715,49,True,False,False,False,False,False,False,False,False,False,False,False,False,True
165895,33,1989-11-26,2022-11-16,20:00:09,38.74,644,6,10,16,56571,7,0,2,0,26.46,83.56,45.6,4060.09,71629.16,181110.88,4,15,23,17,14,135.73,156,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173903,370,1946-11-16,2022-12-23,12:58:09,82.52,663,0,1,8,28123,0,1,4,0,78.09,9.47,58.37,423.64,7613.19,16159.68,0,0,21,3,12,60.634166666666665,185,True,False,False,False,False,False,True,False,False,False,False,False,False,False
73240,637,1961-09-06,2022-10-07,03:52:32,5.0,545,6,7,16,21595,1,1,4,0,27.88,19.82,17.61,2330.31,11267.52,31731.33,1,11,19,29,14,57.37642857142857,185,False,False,False,False,False,False,False,False,False,False,False,False,True,False
87123,520,2001-06-04,2022-07-08,08:11:01,71.97,20,6,10,16,13228,22,1,4,0,25.82,12.28,5.57,2266.41,65158.91,705157.92,0,0,3,36,21,40.29095238095238,200,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7537,193,1974-11-03,2023-03-01,20:09:33,17.31,50,3,3,8,71606,8,0,2,0,4.35,75.38,23.11,549.57,46361.49,132963.01,2,3,6,28,11,119.75727272727272,190,False,False,False,False,False,False,False,True,False,False,False,False,False,False
545147,227,1942-08-25,2022-12-30,15:54:28,85.01,672,3,8,13,15197,9,0,4,0,47.86,35.39,30.73,3515.63,97553.97,386578.95,5,5,8,10,6,53.47666666666667,196,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24655,262,1958-06-19,2022-09-27,06:17:09,117.75,491,5,8,17,26196,8,0,1,0,60.54,74.24,54.78,1001.23,97997.72,800129.37,0,13,14,26,17,39.417058823529416,195,True,False,False,False,False,False,False,False,False,False,False,False,True,False
38992,98,1977-09-30,2023-02-14,20:09:32,98.85,552,2,7,13,37718,20,0,1,0,40.67,50.03,2.0,588.44,11300.98,22587.87,2,12,12,18,22,57.908181818181816,187,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8325,80,1980-01-26,2022-09-17,19:33:18,7.31,649,1,4,11,70045,12,0,5,1,27.97,5.67,42.72,4201.0,73336.22,412001.0,7,14,20,47,29,93.4648275862069,135,False,False,False,False,False,False,False,False,False,False,False,True,False,False
177085,18,1983-04-04,2022-11-05,23:43:16,5.84,429,4,6,14,13386,6,0,5,1,7.56,44.11,66.18,689.59,71521.1,310207.58,7,12,12,22,23,52.16130434782609,194,True,False,False,False,False,False,False,False,False,False,False,False,True,False
49990,438,2001-12-18,2023-04-12,15:18:56,248.7,11,6,9,19,60855,4,0,2,0,86.16,17.96,18.27,3759.11,87880.83,251633.54,1,3,5,10,26,57.86730769230769,144,True,False,False,False,False,False,False,False,False,False,True,False,False,False
33579,561,1974-04-16,2022-07-14,05:22:55,74.27,415,5,7,16,26703,5,0,3,0,14.16,82.29,49.6,810.18,10051.8,955953.65,6,12,18,18,20,41.5175,187,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2906700,127,1987-07-02,2022-12-09,21:56:33,101.06,368,1,3,12,7755,5,0,4,0,52.32,80.64,40.36,775.74,44101.29,875789.3,2,7,23,36,28,45.24928571428571,140,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3188,343,1980-11-10,2022-10-09,20:10:23,2.35,670,4,8,13,75504,21,1,6,1,79.66,88.86,44.07,3153.92,51990.22,890787.18,3,7,7,48,11,34.29454545454546,195,True,False,False,False,False,False,False,False,False,False,False,False,True,False
512,522,1982-09-10,2022-06-26,08:54:39,86.19,120,5,7,17,67995,2,1,6,1,65.05,31.7,68.4,1504.19,33053.64,807332.65,0,0,0,43,8,82.6425,92,False,False,False,True,False,False,False,False,False,False,False,False,False,False
222272,265,1954-12-02,2022-08-02,11:49:49,3.64,384,2,5,15,71153,20,0,1,0,88.58,48.02,19.34,1280.24,41199.08,1029667.87,2,6,13,26,2,406.615,132,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17423,299,1963-05-01,2023-03-19,13:29:15,36.79,371,0,0,5,15355,23,1,6,1,42.9,72.53,65.31,3844.21,47784.74,299372.07,3,3,16,9,12,58.00666666666667,134,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10831,538,1991-03-14,2022-09-04,15:54:15,237.4,528,2,4,12,19979,18,0,6,1,9.3,51.16,37.83,2832.25,61534.92,977432.66,4,6,23,35,5,73.096,140,False,False,False,False,False,False,False,False,False,False,False,True,False,False
783285,622,1998-07-08,2022-07-03,02:52:26,65.67,479,2,6,11,49219,2,1,6,1,30.96,51.92,17.63,1688.68,61291.07,53100.75,3,13,15,15,23,23.920434782608694,89,True,False,False,True,False,False,False,False,False,False,False,False,False,False
44541,376,1932-03-01,2022-11-24,11:06:58,177.5,165,0,1,10,1275,15,0,3,0,13.3,12.22,23.9,3641.91,50465.49,398557.72,5,13,13,15,15,137.19866666666667,138,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3457,55,1995-12-18,2023-02-20,18:14:51,15.72,391,1,3,8,44005,4,0,0,0,1.45,8.5,48.85,1726.07,45526.28,617496.49,7,8,14,40,15,57.646,173,False,False,False,False,False,False,False,True,False,False,False,False,False,False
270712,416,2004-05-13,2022-07-01,06:13:36,64.69,135,4,6,14,7456,15,0,4,0,19.36,50.67,49.61,2378.92,11196.97,24744.11,0,12,14,42,27,98.62814814814816,84,True,False,False,True,False,False,False,False,False,False,False,False,False,False
12552,513,1990-07-29,2022-05-19,05:24:18,63.04,99,3,6,15,63246,7,0,3,0,25.63,75.69,17.91,145.8,86594.7,1069589.82,5,14,16,20,10,38.759,193,True,False,True,False,False,False,False,False,False,False,False,False,False,False
151929,549,1993-04-13,2022-12-31,15:13:18,65.54,97,4,5,12,50999,23,1,5,1,39.64,87.79,5.72,4113.83,1276.81,986188.61,3,9,21,22,27,73.69185185185185,209,False,False,False,False,False,False,True,False,False,False,False,False,False,False
86013,241,1992-05-29,2023-04-18,17:00:39,130.93,254,5,5,13,68792,1,1,1,0,23.72,58.29,64.15,4269.64,67408.13,111864.81,3,14,21,38,18,37.830000000000005,142,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2680484,25,1991-08-05,2022-12-10,13:30:02,101.59,361,4,7,16,6583,14,0,5,1,31.44,74.35,60.26,126.6,5012.72,150661.03,6,15,15,32,24,92.67208333333333,181,True,True,False,False,False,False,False,False,False,False,False,False,False,False
72289,611,1970-12-19,2022-11-27,09:04:25,90.41,165,4,5,14,59297,22,1,6,1,85.11,37.49,6.08,3636.18,86460.38,896553.7,1,15,16,47,8,63.286249999999995,138,True,True,False,False,False,False,False,False,False,False,False,False,False,False
54717,398,1996-06-27,2022-10-06,22:33:08,215.3,545,0,3,10,35947,7,0,3,0,72.87,12.5,8.73,526.71,55844.92,85323.84,0,3,7,42,14,199.46642857142857,185,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24865,93,1970-07-02,2022-10-06,08:54:56,67.72,144,3,8,14,55697,8,0,3,0,16.87,80.39,62.63,975.54,99043.78,1066491.4,6,11,23,31,2,34.38,205,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29826,513,1952-08-22,2022-11-27,08:39:04,34.33,569,6,6,14,27963,5,0,6,1,8.99,34.22,12.52,2313.79,70561.66,140268.26,4,10,14,28,6,62.64166666666667,137,False,True,False,False,False,False,False,False,False,False,False,False,False,False
302309,264,2000-08-15,2022-09-24,22:44:21,4.72,604,6,7,15,25393,21,1,5,1,3.61,19.2,11.68,4403.72,45906.44,579395.07,0,15,23,44,8,36.18625,129,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10301,93,1983-08-06,2022-07-18,17:09:29,1095.35,392,3,6,14,8556,17,0,0,0,63.72,29.14,39.11,1822.33,24876.22,559368.44,0,9,13,50,6,193.95833333333334,172,True,False,False,False,False,False,False,False,False,False,False,True,False,False
42031,405,1980-05-03,2022-12-11,23:27:56,187.55,368,6,8,13,45330,20,0,6,1,34.49,74.99,50.26,1256.79,55883.03,356507.29,0,4,4,40,8,49.2,140,True,True,False,False,False,False,False,False,False,False,False,False,False,False
168159,469,1973-12-27,2023-04-27,12:51:58,49.03,501,2,3,12,46186,13,0,3,0,44.43,11.66,40.24,3745.93,46037.31,920958.84,5,10,12,21,24,78.69625,63,True,False,False,False,False,False,False,False,False,False,False,False,False,True
59853,298,1994-11-24,2023-01-21,22:56:17,9.52,362,3,5,14,22147,15,0,5,1,50.14,88.24,22.26,1193.85,94089.94,1037961.4,6,10,17,29,26,61.06115384615384,193,False,False,False,False,False,False,True,False,False,False,False,False,False,False
179116,358,1967-06-24,2022-10-27,08:58:14,20.54,288,1,2,7,70188,1,1,3,0,3.47,80.1,68.12,4614.72,75693.53,237885.46,2,12,13,17,20,59.338,147,False,False,False,False,False,False,False,False,False,False,False,False,False,False
229807,155,1966-08-02,2023-02-15,19:25:44,4.81,496,2,5,14,566,14,0,2,0,29.2,73.62,4.07,486.12,29401.35,786372.65,5,8,19,44,9,59.82555555555556,199,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2365,321,1969-04-25,2022-07-24,11:39:19,53.82,466,5,8,18,30328,3,1,6,1,83.08,25.65,54.95,1426.28,56254.9,1091121.95,0,15,21,48,10,63.866,201,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12518,46,1983-06-24,2022-11-20,14:31:56,308.67,450,6,9,18,69355,11,0,6,1,33.72,73.52,17.92,4097.44,96521.65,1055145.24,2,2,2,6,18,58.857777777777784,137,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34286,287,1993-08-04,2022-05-28,01:43:37,62.31,590,1,1,7,11892,3,1,5,1,45.36,1.63,7.43,1994.77,33241.19,956925.15,7,9,13,12,22,52.61318181818182,163,True,False,True,False,False,False,False,False,False,False,False,False,False,False
77050,619,1985-10-06,2022-10-22,14:55:53,7.71,179,4,7,15,62643,12,0,5,1,74.93,82.13,25.13,182.84,67738.82,108450.05,1,13,14,23,14,32.77571428571429,217,True,False,False,False,False,False,False,False,False,False,False,False,True,False
910148,630,1968-12-05,2022-11-05,09:04:51,1.8,574,2,2,7,46126,0,1,5,1,56.5,26.33,64.66,4404.29,20143.21,609668.23,4,9,22,41,12,52.607499999999995,158,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22986,576,1979-07-07,2022-09-03,23:11:10,2.99,21,0,1,6,75809,21,1,5,1,67.74,39.91,65.92,311.83,73557.28,479559.24,6,15,20,44,16,70.81875,154,True,False,False,False,False,False,False,False,False,True,False,False,False,False
35573,298,2000-01-07,2023-04-21,14:30:04,4.44,220,1,2,7,34915,8,0,4,0,40.53,67.31,44.67,3272.34,12912.28,433464.66,3,10,21,39,20,34.509,134,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6821,593,1993-08-19,2022-12-30,12:41:04,76.16,512,5,6,11,65682,20,0,4,0,68.65,81.68,63.62,271.41,28429.67,654630.7,4,11,14,26,16,82.61125,190,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2906700,582,1957-01-12,2022-10-06,04:03:22,3.0,33,6,8,17,15618,11,0,3,0,84.26,66.08,21.16,2854.73,61030.16,443104.22,0,13,17,20,12,116.86000000000001,183,True,False,False,False,False,False,False,False,False,False,False,False,True,False
59848,121,1962-12-20,2022-07-19,02:42:18,69.76,494,0,5,15,56963,4,0,1,0,25.88,71.48,5.8,4214.33,38954.35,805176.95,7,13,19,15,10,63.149,176,True,False,False,False,True,False,False,False,False,False,False,False,False,False
15397,342,2003-03-24,2022-08-06,19:01:44,4.79,523,1,6,16,7316,18,0,5,1,49.04,73.56,18.78,4011.69,68366.82,927135.27,5,12,17,16,28,45.68857142857143,100,True,False,False,False,False,False,False,False,True,False,False,False,False,False
58304,621,1996-02-21,2022-08-27,19:28:48,49.6,571,0,5,11,52214,3,1,5,1,78.49,34.02,29.31,348.43,3558.48,592264.66,3,11,19,46,4,61.290000000000006,271,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34926,248,1974-07-15,2022-10-02,22:53:48,30.92,48,6,9,19,82100,15,0,6,1,35.47,74.25,48.72,2849.31,25338.27,430234.12,1,12,20,14,18,66.90277777777777,195,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18910,505,1989-04-12,2023-04-19,20:15:59,190.42,163,6,10,18,15526,16,0,2,0,78.61,23.54,36.35,3330.01,65061.23,366038.46,5,5,17,8,23,83.78173913043479,136,True,False,False,False,False,False,False,False,False,False,True,False,False,False
13717,21,1955-02-08,2023-02-19,23:28:07,88.95,424,5,7,12,2661,19,0,6,1,56.89,46.86,55.66,565.13,2070.34,46956.57,7,9,16,48,9,63.913333333333334,169,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29429,502,1955-05-12,2023-04-26,19:46:18,130.65,501,5,5,10,6029,19,0,2,0,45.63,18.46,8.08,4201.47,62143.59,423531.47,5,13,18,22,13,56.5923076923077,63,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12086,319,1985-12-08,2022-05-08,09:34:10,114.36,103,5,9,18,71782,21,1,6,1,2.82,53.81,38.58,1616.56,32832.77,112568.29,5,15,19,17,19,65.76315789473684,180,True,False,True,False,False,False,False,False,False,False,False,False,False,False
640470,498,1991-09-13,2023-04-12,23:10:50,14.0,163,3,7,13,27741,13,0,2,0,6.51,64.31,63.11,3862.05,13734.74,756496.74,0,11,13,14,14,50.00714285714286,136,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40737,577,1941-11-12,2022-10-20,06:10:40,50.5,644,2,4,14,3602,1,1,3,0,76.9,69.33,17.04,4044.7,19204.64,465708.62,6,12,12,16,12,71.82833333333333,156,False,False,False,False,False,False,False,False,False,False,False,False,False,False
